"","x","y","elevation","forest","water"
"13285",1038942,81276,1738,7,1
"13286",1038942,82276,1843,21,0
"13287",1038942,83276,2307,0,0
"13288",1038942,84276,2260,0,28
"13289",1038942,85276,2318,0,18
"13290",1038942,86276,2334,0,0
"13291",1038942,87276,2381,0,0
"13292",1038942,88276,2145,0,1
"13293",1038942,89276,2005,0,1
"13294",1038942,90276,2327,0,0
"13295",1038942,91276,2655,0,0
"13296",1038942,92276,2449,0,0
"13297",1038942,93276,2135,0,0
"13298",1038942,94276,1977,4,0
"13299",1038942,95276,1820,10,0
"13300",1038942,96276,1772,19,0
"13301",1038942,97276,1660,54,1
"13302",1038942,98276,1432,39,0
"13303",1038942,99276,1294,16,0
"13304",1038942,100276,1139,34,1
"13305",1038942,101276,986,46,6
"13306",1038942,102276,1163,42,1
"13307",1038942,103276,1272,45,0
"13308",1038942,104276,1486,15,1
"13309",1038942,105276,1649,15,1
"13310",1038942,106276,1913,2,0
"13311",1038942,107276,2046,0,0
"13312",1038942,108276,2176,0,0
"13313",1038942,109276,1989,3,0
"13314",1038942,110276,1624,17,1
"13315",1038942,111276,1276,57,0
"13316",1038942,112276,828,81,0
"13317",1038942,113276,696,62,3
"13318",1038942,114276,1138,87,0
"13319",1038942,115276,860,63,0
"13320",1038942,116276,660,1,0
"13321",1038942,117276,616,0,0
"13322",1038942,118276,621,26,0
"13323",1038942,119276,603,55,0
"13324",1038942,120276,562,4,0
"13325",1038942,121276,568,0,0
"13326",1038942,122276,568,0,0
"13327",1038942,123276,562,0,0
"13328",1038942,124276,560,0,7
"13329",1038942,125276,559,0,2
"13330",1038942,126276,621,18,0
"13331",1038942,127276,734,51,0
"13332",1038942,128276,724,75,0
"13333",1038942,129276,610,35,1
"13334",1038942,130276,592,1,0
"13335",1038942,131276,602,12,0
"13336",1038942,132276,626,19,0
"13337",1038942,133276,777,63,0
"13338",1038942,134276,761,40,0
"13339",1038942,135276,741,35,0
"13340",1038942,136276,665,2,0
"13341",1038942,137276,717,17,0
"13342",1038942,138276,885,53,0
"13343",1038942,139276,834,70,0
"13344",1038942,140276,743,0,0
"13345",1038942,141276,737,4,0
"13346",1038942,142276,737,15,0
"13347",1038942,143276,701,6,2
"13348",1038942,144276,700,1,0
"13349",1038942,145276,774,35,0
"13350",1038942,146276,786,38,0
"13351",1038942,147276,820,48,0
"13352",1038942,148276,863,34,0
"13353",1038942,149276,769,38,0
"13354",1038942,150276,760,26,0
"13355",1038942,151276,806,58,0
"13356",1038942,152276,723,42,0
"13357",1038942,153276,685,35,0
"13358",1038942,154276,612,44,0
"13359",1038942,155276,595,42,0
"13360",1038942,156276,549,6,0
"13361",1038942,157276,530,2,4
"13362",1038942,158276,540,51,1
"13363",1038942,159276,528,19,0
"13364",1038942,160276,554,56,0
"13365",1038942,161276,576,87,0
"13366",1038942,162276,542,55,0
"13367",1038942,163276,488,18,0
"13368",1038942,164276,483,1,0
"13369",1038942,165276,492,24,0
"13370",1038942,166276,475,28,0
"13371",1038942,167276,462,28,1
"13372",1038942,168276,468,40,0
"13373",1038942,169276,474,17,0
"13374",1038942,170276,465,7,0
"13375",1038942,171276,444,10,0
"13376",1038942,172276,441,0,0
"13377",1038942,173276,435,0,0
"13378",1038942,174276,430,0,1
"13379",1038942,175276,424,4,1
"13380",1038942,176276,425,17,10
"13381",1038942,177276,457,2,0
"13382",1038942,178276,520,17,0
"13383",1038942,179276,713,47,0
"13384",1038942,180276,885,6,0
"13385",1038942,181276,1070,70,0
"13386",1038942,182276,803,100,0
"13387",1038942,183276,517,38,0
"13388",1038942,184276,536,0,0
"13389",1038942,185276,666,12,0
"13390",1038942,186276,903,73,0
"13391",1038942,187276,1065,21,0
"13392",1038942,188276,827,53,1
"13393",1038942,189276,849,55,0
"13394",1038942,190276,682,32,0
"13395",1038942,191276,874,70,0
"13396",1038942,192276,850,86,0
"13397",1038942,193276,720,32,0
"13398",1038942,194276,640,19,0
"13399",1038942,195276,661,36,0
"13400",1038942,196276,763,51,0
"13401",1038942,197276,713,49,0
"13402",1038942,198276,546,68,0
"13403",1038942,199276,581,90,0
"13404",1038942,200276,525,52,0
"13405",1038942,201276,455,54,0
"13406",1038942,202276,415,75,0
"13407",1038942,203276,341,4,0
"13408",1038942,204276,338,1,0
"13409",1038942,205276,325,1,0
"13410",1038942,206276,301,14,0
"13411",1038942,207276,283,7,3
"13412",1038942,208276,276,8,6
"13413",1038942,209276,269,3,8
"13414",1038942,210276,263,4,1
"13415",1038942,211276,265,4,5
"13416",1038942,212276,257,3,22
"13417",1038942,213276,260,0,0
"13418",1038942,214276,257,41,7
"13419",1039942,36276,3142,0,0
"13420",1039942,37276,2802,0,0
"13421",1039942,38276,2594,0,0
"13422",1039942,39276,2667,0,0
"13423",1039942,40276,3081,0,0
"13424",1039942,41276,3162,0,0
"13425",1039942,42276,3383,0,0
"13426",1039942,43276,3396,0,0
"13427",1039942,44276,3135,0,0
"13428",1039942,45276,3023,0,0
"13429",1039942,46276,2610,0,0
"13430",1039942,47276,2543,0,0
"13431",1039942,48276,2512,0,0
"13432",1039942,49276,2421,0,0
"13433",1039942,50276,2308,10,0
"13434",1039942,51276,2142,16,0
"13435",1039942,52276,1872,10,2
"13436",1039942,53276,1725,14,5
"13437",1039942,54276,1745,37,6
"13438",1039942,55276,1712,62,6
"13439",1039942,56276,1795,48,1
"13440",1039942,57276,1984,33,0
"13441",1039942,58276,2179,34,0
"13442",1039942,59276,2245,7,1
"13443",1039942,60276,2561,0,0
"13444",1039942,61276,2470,0,3
"13445",1039942,62276,2292,16,1
"13446",1039942,63276,2111,37,1
"13447",1039942,64276,2310,5,0
"13448",1039942,65276,2458,0,0
"13449",1039942,66276,2533,0,0
"13450",1039942,67276,2467,0,9
"13451",1039942,68276,2291,0,3
"13452",1039942,69276,1848,53,0
"13453",1039942,70276,1284,77,0
"13454",1039942,71276,1022,44,1
"13455",1039942,72276,728,100,0
"13456",1039942,73276,649,92,1
"13457",1039942,74276,648,19,19
"13458",1039942,75276,862,46,0
"13459",1039942,76276,997,50,1
"13460",1039942,77276,1193,29,3
"13461",1039942,78276,1465,41,0
"13462",1039942,79276,1620,58,0
"13463",1039942,80276,1376,48,2
"13464",1039942,81276,1406,8,2
"13465",1039942,82276,1586,62,0
"13466",1039942,83276,2337,4,0
"13467",1039942,84276,2423,0,1
"13468",1039942,85276,2312,0,18
"13469",1039942,86276,2256,0,0
"13470",1039942,87276,2134,0,0
"13471",1039942,88276,2215,15,0
"13472",1039942,89276,1987,0,1
"13473",1039942,90276,1846,0,3
"13474",1039942,91276,1888,2,1
"13475",1039942,92276,2224,0,0
"13476",1039942,93276,2357,0,0
"13477",1039942,94276,2323,0,0
"13478",1039942,95276,2090,0,0
"13479",1039942,96276,1925,2,1
"13480",1039942,97276,1895,26,0
"13481",1039942,98276,1880,19,0
"13482",1039942,99276,1596,31,0
"13483",1039942,100276,1367,17,0
"13484",1039942,101276,1093,28,0
"13485",1039942,102276,932,38,9
"13486",1039942,103276,995,21,1
"13487",1039942,104276,1046,26,2
"13488",1039942,105276,1255,47,0
"13489",1039942,106276,1522,42,2
"13490",1039942,107276,1712,2,0
"13491",1039942,108276,1927,0,0
"13492",1039942,109276,2172,0,0
"13493",1039942,110276,1657,14,0
"13494",1039942,111276,1496,73,0
"13495",1039942,112276,994,80,1
"13496",1039942,113276,800,64,1
"13497",1039942,114276,696,46,6
"13498",1039942,115276,696,70,4
"13499",1039942,116276,615,32,2
"13500",1039942,117276,609,14,8
"13501",1039942,118276,609,26,3
"13502",1039942,119276,559,2,23
"13503",1039942,120276,560,0,34
"13504",1039942,121276,560,0,19
"13505",1039942,122276,560,0,2
"13506",1039942,123276,561,0,7
"13507",1039942,124276,566,0,1
"13508",1039942,125276,572,0,4
"13509",1039942,126276,630,3,0
"13510",1039942,127276,719,58,0
"13511",1039942,128276,710,57,0
"13512",1039942,129276,766,44,0
"13513",1039942,130276,787,79,0
"13514",1039942,131276,725,31,0
"13515",1039942,132276,654,0,1
"13516",1039942,133276,695,48,0
"13517",1039942,134276,716,46,0
"13518",1039942,135276,676,6,1
"13519",1039942,136276,662,0,0
"13520",1039942,137276,662,0,2
"13521",1039942,138276,755,19,0
"13522",1039942,139276,793,27,0
"13523",1039942,140276,767,1,0
"13524",1039942,141276,768,2,0
"13525",1039942,142276,750,0,1
"13526",1039942,143276,861,25,0
"13527",1039942,144276,865,27,0
"13528",1039942,145276,794,48,1
"13529",1039942,146276,750,53,0
"13530",1039942,147276,724,19,1
"13531",1039942,148276,742,45,0
"13532",1039942,149276,792,25,1
"13533",1039942,150276,692,21,1
"13534",1039942,151276,719,59,0
"13535",1039942,152276,688,72,0
"13536",1039942,153276,601,9,0
"13537",1039942,154276,550,8,2
"13538",1039942,155276,544,18,7
"13539",1039942,156276,545,19,8
"13540",1039942,157276,547,31,3
"13541",1039942,158276,587,44,0
"13542",1039942,159276,548,64,1
"13543",1039942,160276,577,97,0
"13544",1039942,161276,560,92,0
"13545",1039942,162276,537,41,1
"13546",1039942,163276,513,29,0
"13547",1039942,164276,499,4,1
"13548",1039942,165276,499,42,0
"13549",1039942,166276,481,28,1
"13550",1039942,167276,472,25,2
"13551",1039942,168276,483,42,0
"13552",1039942,169276,483,57,0
"13553",1039942,170276,479,8,0
"13554",1039942,171276,459,2,1
"13555",1039942,172276,456,16,0
"13556",1039942,173276,460,54,0
"13557",1039942,174276,445,36,0
"13558",1039942,175276,424,1,0
"13559",1039942,176276,423,20,10
"13560",1039942,177276,462,0,0
"13561",1039942,178276,494,13,0
"13562",1039942,179276,651,30,0
"13563",1039942,180276,828,8,0
"13564",1039942,181276,1108,65,0
"13565",1039942,182276,845,99,0
"13566",1039942,183276,541,41,0
"13567",1039942,184276,508,0,0
"13568",1039942,185276,612,23,0
"13569",1039942,186276,809,66,0
"13570",1039942,187276,1061,31,0
"13571",1039942,188276,851,29,0
"13572",1039942,189276,867,62,0
"13573",1039942,190276,759,28,0
"13574",1039942,191276,749,62,0
"13575",1039942,192276,825,50,0
"13576",1039942,193276,819,49,0
"13577",1039942,194276,676,14,0
"13578",1039942,195276,746,60,0
"13579",1039942,196276,791,87,0
"13580",1039942,197276,690,51,0
"13581",1039942,198276,571,65,0
"13582",1039942,199276,637,26,0
"13583",1039942,200276,632,45,0
"13584",1039942,201276,644,52,0
"13585",1039942,202276,528,84,0
"13586",1039942,203276,438,69,0
"13587",1039942,204276,465,48,0
"13588",1039942,205276,423,67,0
"13589",1039942,206276,472,79,0
"13590",1039942,207276,369,39,0
"13591",1039942,208276,334,53,0
"13592",1039942,209276,281,16,0
"13593",1039942,210276,274,13,0
"13594",1039942,211276,270,26,0
"13595",1039942,212276,256,0,27
"13596",1039942,213276,261,0,0
"13597",1039942,214276,262,14,4
"13598",1039942,215276,264,17,9
"13599",1040942,36276,3115,0,0
"13600",1040942,37276,3014,0,0
"13601",1040942,38276,2542,0,0
"13602",1040942,39276,2516,0,0
"13603",1040942,40276,3010,0,0
"13604",1040942,41276,3296,0,0
"13605",1040942,42276,3451,0,0
"13606",1040942,43276,3192,0,0
"13607",1040942,44276,2948,0,0
"13608",1040942,45276,2714,0,0
"13609",1040942,46276,2580,0,0
"13610",1040942,47276,2540,0,0
"13611",1040942,48276,2358,0,2
"13612",1040942,49276,2123,13,2
"13613",1040942,50276,1949,40,4
"13614",1040942,51276,2006,28,5
"13615",1040942,52276,2079,35,6
"13616",1040942,53276,1949,43,2
"13617",1040942,54276,2004,48,0
"13618",1040942,55276,2180,33,0
"13619",1040942,56276,2417,3,0
"13620",1040942,57276,2358,0,0
"13621",1040942,58276,2529,0,0
"13622",1040942,59276,2483,0,1
"13623",1040942,60276,2628,0,1
"13624",1040942,61276,2500,0,1
"13625",1040942,62276,2451,0,0
"13626",1040942,63276,2414,0,1
"13627",1040942,64276,2541,0,1
"13628",1040942,65276,2588,0,2
"13629",1040942,66276,2754,0,0
"13630",1040942,67276,2559,0,3
"13631",1040942,68276,2375,4,5
"13632",1040942,69276,2034,51,0
"13633",1040942,70276,1627,90,0
"13634",1040942,71276,1093,81,0
"13635",1040942,72276,745,29,5
"13636",1040942,73276,658,14,2
"13637",1040942,74276,780,25,3
"13638",1040942,75276,1119,94,0
"13639",1040942,76276,1341,70,0
"13640",1040942,77276,1510,45,0
"13641",1040942,78276,1736,62,0
"13642",1040942,79276,1948,40,0
"13643",1040942,80276,1970,37,0
"13644",1040942,81276,1670,58,0
"13645",1040942,82276,1648,49,2
"13646",1040942,83276,2168,2,0
"13647",1040942,84276,2724,0,0
"13648",1040942,85276,2750,0,0
"13649",1040942,86276,2646,0,0
"13650",1040942,87276,2133,1,0
"13651",1040942,88276,1913,33,4
"13652",1040942,89276,1982,0,0
"13653",1040942,90276,2170,2,0
"13654",1040942,91276,1699,17,4
"13655",1040942,92276,1801,11,2
"13656",1040942,93276,2099,0,1
"13657",1040942,94276,2104,0,0
"13658",1040942,95276,2328,0,0
"13659",1040942,96276,2129,0,0
"13660",1040942,97276,2082,0,0
"13661",1040942,98276,2174,0,0
"13662",1040942,99276,1924,22,0
"13663",1040942,100276,1578,49,0
"13664",1040942,101276,1329,27,0
"13665",1040942,102276,975,18,0
"13666",1040942,103276,846,18,5
"13667",1040942,104276,837,5,5
"13668",1040942,105276,963,58,1
"13669",1040942,106276,1180,63,0
"13670",1040942,107276,1374,27,2
"13671",1040942,108276,1628,6,1
"13672",1040942,109276,1770,5,0
"13673",1040942,110276,1920,0,0
"13674",1040942,111276,1855,16,0
"13675",1040942,112276,1249,83,0
"13676",1040942,113276,701,47,0
"13677",1040942,114276,642,5,0
"13678",1040942,115276,621,12,3
"13679",1040942,116276,615,71,1
"13680",1040942,117276,638,19,0
"13681",1040942,118276,572,17,22
"13682",1040942,119276,558,9,82
"13683",1040942,120276,558,0,100
"13684",1040942,121276,558,0,97
"13685",1040942,122276,569,8,20
"13686",1040942,123276,680,66,4
"13687",1040942,124276,701,60,0
"13688",1040942,125276,607,10,2
"13689",1040942,126276,642,10,2
"13690",1040942,127276,738,18,0
"13691",1040942,128276,782,24,0
"13692",1040942,129276,775,40,2
"13693",1040942,130276,975,30,0
"13694",1040942,131276,920,59,0
"13695",1040942,132276,724,15,0
"13696",1040942,133276,842,71,0
"13697",1040942,134276,974,89,0
"13698",1040942,135276,849,36,0
"13699",1040942,136276,758,26,0
"13700",1040942,137276,689,6,0
"13701",1040942,138276,685,0,0
"13702",1040942,139276,725,0,0
"13703",1040942,140276,801,2,0
"13704",1040942,141276,841,29,0
"13705",1040942,142276,806,5,0
"13706",1040942,143276,853,1,0
"13707",1040942,144276,944,33,0
"13708",1040942,145276,923,41,0
"13709",1040942,146276,857,53,0
"13710",1040942,147276,775,58,0
"13711",1040942,148276,669,28,1
"13712",1040942,149276,759,52,0
"13713",1040942,150276,740,43,0
"13714",1040942,151276,606,13,1
"13715",1040942,152276,567,8,0
"13716",1040942,153276,557,27,6
"13717",1040942,154276,602,45,3
"13718",1040942,155276,588,26,0
"13719",1040942,156276,622,44,0
"13720",1040942,157276,652,79,0
"13721",1040942,158276,598,46,0
"13722",1040942,159276,564,63,1
"13723",1040942,160276,573,71,0
"13724",1040942,161276,543,55,1
"13725",1040942,162276,533,5,0
"13726",1040942,163276,533,6,0
"13727",1040942,164276,534,9,0
"13728",1040942,165276,562,72,0
"13729",1040942,166276,489,10,0
"13730",1040942,167276,472,11,0
"13731",1040942,168276,488,52,0
"13732",1040942,169276,495,71,0
"13733",1040942,170276,497,67,0
"13734",1040942,171276,466,0,0
"13735",1040942,172276,465,68,0
"13736",1040942,173276,466,99,0
"13737",1040942,174276,462,81,0
"13738",1040942,175276,423,5,2
"13739",1040942,176276,423,2,11
"13740",1040942,177276,447,5,1
"13741",1040942,178276,472,11,0
"13742",1040942,179276,603,38,0
"13743",1040942,180276,738,10,0
"13744",1040942,181276,1083,76,0
"13745",1040942,182276,915,100,0
"13746",1040942,183276,555,52,0
"13747",1040942,184276,495,0,2
"13748",1040942,185276,557,3,0
"13749",1040942,186276,645,51,0
"13750",1040942,187276,1020,49,0
"13751",1040942,188276,836,37,0
"13752",1040942,189276,719,43,0
"13753",1040942,190276,898,25,0
"13754",1040942,191276,804,61,0
"13755",1040942,192276,953,51,0
"13756",1040942,193276,890,40,0
"13757",1040942,194276,674,2,0
"13758",1040942,195276,729,32,0
"13759",1040942,196276,680,82,0
"13760",1040942,197276,603,67,0
"13761",1040942,198276,560,25,3
"13762",1040942,199276,659,43,0
"13763",1040942,200276,659,15,0
"13764",1040942,201276,647,14,0
"13765",1040942,202276,663,62,0
"13766",1040942,203276,608,85,0
"13767",1040942,204276,570,71,0
"13768",1040942,205276,512,87,0
"13769",1040942,206276,528,98,0
"13770",1040942,207276,388,38,0
"13771",1040942,208276,305,5,0
"13772",1040942,209276,281,0,0
"13773",1040942,210276,274,63,0
"13774",1040942,211276,267,57,8
"13775",1040942,212276,260,8,11
"13776",1040942,213276,285,20,0
"13777",1040942,214276,281,0,0
"13778",1040942,215276,271,1,4
"13779",1040942,216276,274,1,5
"13780",1041942,36276,3736,0,0
"13781",1041942,37276,3424,0,0
"13782",1041942,38276,2575,0,0
"13783",1041942,39276,2374,0,3
"13784",1041942,40276,2643,0,0
"13785",1041942,41276,3289,0,0
"13786",1041942,42276,3461,0,0
"13787",1041942,43276,3371,0,0
"13788",1041942,44276,2936,0,0
"13789",1041942,45276,2820,0,0
"13790",1041942,46276,2934,0,0
"13791",1041942,47276,3069,0,0
"13792",1041942,48276,2812,0,0
"13793",1041942,49276,2501,0,0
"13794",1041942,50276,2186,14,0
"13795",1041942,51276,2520,0,0
"13796",1041942,52276,2584,0,1
"13797",1041942,53276,2602,0,1
"13798",1041942,54276,2606,0,0
"13799",1041942,55276,2664,0,0
"13800",1041942,56276,2868,0,0
"13801",1041942,57276,2644,0,0
"13802",1041942,58276,2764,0,0
"13803",1041942,59276,2698,0,0
"13804",1041942,60276,2741,0,0
"13805",1041942,61276,2710,0,1
"13806",1041942,62276,2745,0,0
"13807",1041942,63276,2535,0,4
"13808",1041942,64276,2644,0,1
"13809",1041942,65276,2875,0,0
"13810",1041942,66276,2820,0,0
"13811",1041942,67276,2494,0,4
"13812",1041942,68276,2331,1,2
"13813",1041942,69276,2058,41,0
"13814",1041942,70276,1500,80,0
"13815",1041942,71276,976,78,0
"13816",1041942,72276,679,9,0
"13817",1041942,73276,643,0,6
"13818",1041942,74276,887,25,1
"13819",1041942,75276,1215,80,0
"13820",1041942,76276,1638,98,0
"13821",1041942,77276,1841,55,0
"13822",1041942,78276,1998,16,1
"13823",1041942,79276,2228,2,0
"13824",1041942,80276,2335,0,0
"13825",1041942,81276,2102,17,0
"13826",1041942,82276,1779,56,2
"13827",1041942,83276,2011,1,0
"13828",1041942,84276,2724,0,0
"13829",1041942,85276,3077,0,0
"13830",1041942,86276,2644,0,0
"13831",1041942,87276,2383,0,0
"13832",1041942,88276,2180,0,0
"13833",1041942,89276,1947,19,1
"13834",1041942,90276,1817,33,0
"13835",1041942,91276,1607,51,0
"13836",1041942,92276,1531,44,1
"13837",1041942,93276,1754,26,0
"13838",1041942,94276,1743,27,0
"13839",1041942,95276,2024,7,0
"13840",1041942,96276,1907,3,0
"13841",1041942,97276,1764,20,0
"13842",1041942,98276,1534,52,0
"13843",1041942,99276,1110,55,2
"13844",1041942,100276,879,51,0
"13845",1041942,101276,829,30,0
"13846",1041942,102276,821,16,1
"13847",1041942,103276,796,3,2
"13848",1041942,104276,779,1,2
"13849",1041942,105276,778,4,1
"13850",1041942,106276,831,42,3
"13851",1041942,107276,1136,58,0
"13852",1041942,108276,1301,42,0
"13853",1041942,109276,1555,21,1
"13854",1041942,110276,1950,2,1
"13855",1041942,111276,1938,11,0
"13856",1041942,112276,1240,79,0
"13857",1041942,113276,697,35,0
"13858",1041942,114276,640,1,0
"13859",1041942,115276,628,29,5
"13860",1041942,116276,638,33,1
"13861",1041942,117276,593,13,17
"13862",1041942,118276,558,0,97
"13863",1041942,119276,558,0,100
"13864",1041942,120276,558,0,99
"13865",1041942,121276,565,3,46
"13866",1041942,122276,688,51,0
"13867",1041942,123276,835,61,0
"13868",1041942,124276,868,47,1
"13869",1041942,125276,752,41,1
"13870",1041942,126276,660,37,5
"13871",1041942,127276,806,26,0
"13872",1041942,128276,834,15,0
"13873",1041942,129276,835,24,3
"13874",1041942,130276,1009,30,0
"13875",1041942,131276,1021,46,0
"13876",1041942,132276,844,26,0
"13877",1041942,133276,874,25,0
"13878",1041942,134276,1044,78,0
"13879",1041942,135276,930,58,0
"13880",1041942,136276,849,20,0
"13881",1041942,137276,793,4,0
"13882",1041942,138276,674,18,2
"13883",1041942,139276,712,0,0
"13884",1041942,140276,829,11,0
"13885",1041942,141276,933,25,0
"13886",1041942,142276,873,31,0
"13887",1041942,143276,846,8,1
"13888",1041942,144276,910,86,0
"13889",1041942,145276,886,61,0
"13890",1041942,146276,840,44,1
"13891",1041942,147276,787,17,0
"13892",1041942,148276,726,29,0
"13893",1041942,149276,639,18,0
"13894",1041942,150276,618,22,0
"13895",1041942,151276,594,5,0
"13896",1041942,152276,569,10,7
"13897",1041942,153276,665,23,0
"13898",1041942,154276,700,33,0
"13899",1041942,155276,676,17,0
"13900",1041942,156276,622,14,0
"13901",1041942,157276,618,14,0
"13902",1041942,158276,678,11,0
"13903",1041942,159276,643,36,0
